run_id,timestamp,cpu_model,cpu_cores,cpu_frequency,total_ram,gpu_model,operating_system,drl_algorithm,batch_size,buffer_size,learning_rate,beta,epsilon,lambda,num_epoch,normalize,hidden_units,num_layers,gamma,max_steps,time_horizon,cumulative_reward_mean,time_elapased_seconds
doubleMax_Steps,2025-11-12T18:22:07Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,64,12000,0.0003,0.001,0.1,0.99,3,True,128,2,0.99,100000,1000,1.788221,32.0
halfTimeHorizon,2025-11-12T18:23:54Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,64,12000,0.0003,0.001,0.1,0.99,3,True,128,2,0.99,50000,500,1.702797,35.0
11kBufferSize,2025-11-13T16:12:49Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,64,11000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,4.072688,35.0
10kBufferSize,2025-11-13T16:13:58Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,64,10000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,5.646328,35.0
9kBufferSize,2025-11-13T16:15:14Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,64,9000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,10.938146,37.0
8kBufferSize,2025-11-13T16:16:39Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,64,8000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,7.712215,34.0
7kBufferSize,2025-11-13T16:17:45Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,64,7000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,22.908003,35.0
5kBufferSize,2025-11-13T16:19:42Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,64,5000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,65.172232,51.0
4kBufferSize,2025-11-13T16:23:38Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,64,4000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,84.84287,33.0
3kBufferSize,2025-11-13T16:25:33Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,64,3000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,85.478584,68.0
2kBufferSize,2025-11-13T16:27:27Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,64,2000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,89.128585,46.0
1kBufferSize,2025-11-13T16:28:38Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,64,1000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,77.681262,36.0
60Batch_Size,2025-11-13T16:29:57Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,60,12000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,3.104895,32.0
56Batch_Size,2025-11-13T16:30:53Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,56,12000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,3.605883,35.0
52Batch_Size,2025-11-13T16:32:05Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,52,12000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,4.910101,35.0
48Batch_Size,2025-11-13T16:33:00Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,48,12000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,2.893,37.0
44Batch_Size,2025-11-13T16:34:24Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,44,12000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,3.051211,36.0
40Batch_Size,2025-11-13T16:35:20Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,40,12000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,4.581043,40.0
36Batch_Size,2025-11-13T16:36:37Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,36,12000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,3.123944,36.0
32Batch_Size,2025-11-13T16:37:44Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,32,12000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,3.089511,39.0
28Batch_Size,2025-11-13T16:39:03Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,28,12000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,3.62874,41.0
24Batch_Size,2025-11-13T16:40:03Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,24,12000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,3.165481,37.0
20Batch_Size,2025-11-13T16:41:02Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,20,12000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,4.06638,45.0
16Batch_Size,2025-11-13T16:42:17Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,16,12000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,3.837037,55.0
12Batch_Size,2025-11-13T16:43:32Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,12,12000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,4.343892,58.0
8Batch_Size,2025-11-13T16:54:10Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,8,12000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,4.75122,70.0
4Batch_Size,2025-11-13T16:55:39Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,4,12000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,4.374312,109.0
TimeScale10,2025-11-13T17:00:14Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,64,12000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,3.201434,45.0
4numEpoch,2025-11-13T17:03:42Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,64,12000,0.0003,0.001,0.2,0.99,4,True,128,2,0.99,500000,1000,3.840083,39.0
5numEpoch,2025-11-13T17:05:38Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,64,12000,0.0003,0.001,0.2,0.99,5,True,128,2,0.99,500000,1000,4.090435,35.0
6numEpoch,2025-11-13T17:07:06Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,64,12000,0.0003,0.001,0.2,0.99,6,True,128,2,0.99,500000,1000,4.25134,42.0
7numEpoch,2025-11-13T17:09:47Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,64,12000,0.0003,0.001,0.2,0.99,7,True,128,2,0.99,500000,1000,4.226223,44.0
omar-run1,2025-11-23T09:48:38Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,64,12000,0.0003,0.001,0.2,0.99,3,True,128,1,0.99,300000,1000,100.000015,152.0
omar-run2,2025-11-23T09:51:17Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,64,12000,0.0003,0.001,0.2,0.99,3,True,256,1,0.99,300000,1000,98.958349,142.0
omar-run3,2025-11-23T09:53:45Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,128,12000,0.0005,0.001,0.2,0.99,3,True,256,1,0.99,300000,1000,100.000015,139.0
omar-run4,2025-11-23T09:56:11Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,64,12000,0.0003,0.001,0.2,0.99,3,True,512,1,0.99,500000,1000,100.000015,249.0
omar-run5,2025-11-23T10:00:26Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,64,12000,0.0003,0.001,0.2,0.99,3,True,256,1,0.99,500000,1000,100.000015,265.0
omar-run6,2025-11-23T10:04:58Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,128,12000,0.0001,0.001,0.2,0.99,3,True,256,1,0.99,500000,1000,100.000015,225.0
omar-run7,2025-11-23T10:08:50Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,128,12000,0.0005,0.001,0.2,0.99,3,True,512,1,0.99,400000,1000,100.000015,180.0
omar-run8,2025-11-23T10:11:57Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,96,12000,0.0003,0.001,0.2,0.99,3,True,384,1,0.99,400000,1000,100.000015,185.0
omar-run9,2025-11-23T10:15:09Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,64,12000,0.0003,0.001,0.2,0.99,3,True,64,2,0.99,300000,1000,100.000015,145.0
omar-run10,2025-11-23T10:17:40Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,64,12000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,300000,1000,100.000015,153.0
omar-run11,2025-11-23T10:20:20Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,64,12000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,100.000015,255.0
omar-run12,2025-11-23T10:24:42Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,128,12000,0.0003,0.001,0.2,0.99,3,True,256,2,0.99,500000,1000,100.000015,250.0
omar-run13,2025-11-23T10:28:58Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,64,12000,0.0001,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,100.000015,253.0
omar-run14,2025-11-23T10:33:17Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,128,12000,0.0005,0.001,0.2,0.99,3,True,128,2,0.99,300000,1000,100.000015,135.0
omar-run15,2025-11-23T10:35:39Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,96,12000,0.0003,0.001,0.2,0.99,3,True,192,2,0.99,400000,1000,100.000015,191.0
omar-run16,2025-11-23T10:38:57Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,128,12000,0.0005,0.001,0.2,0.99,3,True,256,2,0.99,400000,1000,100.000015,193.0
omar-run17,2025-11-23T10:42:16Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,128,12000,0.0002,0.001,0.2,0.99,3,True,128,2,0.99,600000,1000,100.000015,266.0
omar-run18,2025-11-23T10:46:49Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,32,12000,0.0005,0.001,0.2,0.99,3,True,64,2,0.99,300000,1000,85.94287,158.0
omar-run19,2025-11-23T10:49:34Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,64,12000,0.0003,0.001,0.2,0.99,3,True,64,3,0.99,300000,1000,100.000015,145.0
omar-run20,2025-11-23T10:52:05Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,64,12000,0.0003,0.001,0.2,0.99,3,True,128,3,0.99,300000,1000,100.000015,161.0
omar-run21,2025-11-23T10:54:52Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,64,12000,0.0003,0.001,0.2,0.99,3,True,128,3,0.99,500000,1000,100.000015,264.0
omar-run22,2025-11-23T10:59:22Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,128,12000,0.0003,0.001,0.2,0.99,3,True,64,3,0.99,500000,1000,100.000015,215.0
omar-run23,2025-11-23T11:03:03Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,64,12000,0.0001,0.001,0.2,0.99,3,True,128,3,0.99,500000,1000,100.000015,266.0
omar-run24,2025-11-23T11:07:36Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,128,12000,0.0003,0.001,0.2,0.99,3,True,128,3,0.99,300000,1000,92.484629,146.0
omar-run25,2025-11-23T11:10:08Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,96,12000,0.0003,0.001,0.2,0.99,3,True,96,3,0.99,400000,1000,100.000015,179.0
omar-run26,2025-11-23T11:13:14Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,128,12000,0.0005,0.001,0.2,0.99,3,True,128,3,0.99,400000,1000,100.000015,190.0
